electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones
3029.37,1439.5566,55.24,9.7941,507.44,129.3972,288.99,549.081,43106.71,12.932,2140.7609
2902.24,1379.1444,138.16,24.4958,1771.84,451.8192,482.77,917.263,2419.72,0.7259,2773.4483
2781.86,1321.9399,1859.56,329.7,1656.37,422.3743,261.52,496.888,35260.42,10.5781,2581.4803
7511.72,3569.5693,1232.67,218.5524,646.88,164.9544,123.93,235.467,31880.53,9.5642,4198.1073
1201.04,570.7342,1998.07,354.2578,1699.07,433.2629,264.52,502.588,35049.06,10.5147,1871.3576
9785.13,4649.8938,1800.91,319.3013,1386.55,353.5702,6.05,11.495,26120.42,7.8361,5342.0964
6360.48,3022.5001,1312.21,232.6548,1947.16,496.5258,447.87,850.953,22388.96,6.7167,4609.3504
5400.78,2566.4507,236.22,41.8818,1947.24,496.5462,272.97,518.643,33028.54,9.9086,3633.4303
9226.42,4384.3948,1010.06,179.0836,1972.32,502.9416,348.81,662.739,11593.21,3.478,5732.637
3458.83,1643.636,171.36,30.3821,506.64,129.1932,214.41,407.379,43491.09,13.0473,2223.6376
3498.8,1662.6298,276.89,49.0926,1307.15,333.3233,28.46,54.074,13723.64,4.1171,2103.2368
8808.28,4185.6947,1054.54,186.9699,1959.91,499.7771,252.29,479.351,46836.91,14.0511,5365.8438
4923.07,2339.4429,1538.12,272.7087,1277.87,325.8568,437.13,830.547,46635.1,13.9905,3782.5459
1184.05,562.6606,1616.98,286.6906,1284.03,327.4276,146.95,279.205,38394.41,11.5183,1467.5021
6757.34,3211.088,550.5,97.6037,187.42,47.7921,439.4,834.86,4453.55,1.3361,4192.6799
3081.05,1464.115,450.33,79.8435,1431.41,365.0096,166.54,316.426,41898.79,12.5696,2237.9637
6835.22,3248.0965,1344.98,238.465,1941.06,494.9703,191.05,362.995,14208.67,4.2626,4348.7894
2798.83,1330.004,1871.99,331.9038,830.34,211.7367,305.56,580.564,26398.1,7.9194,2462.1279
3950.12,1877.097,509.54,90.3414,375.56,95.7678,150.27,285.513,31619.99,9.486,2358.2052
5000.98,2376.4657,1488.35,263.8845,180.04,45.9102,199.63,379.297,44944.48,13.4833,3079.0407
3954.27,1879.0691,1636.66,290.1798,1458.74,371.9787,421.25,800.375,38172.46,11.4517,3353.0543
4927.45,2341.5242,1087.24,192.7677,454.91,116.0021,345.55,656.545,5177.08,1.5531,3308.3921
7462.72,3546.2845,46.61,8.264,1744.88,444.9444,155.35,295.165,18673.36,5.602,4300.2599
2683.54,1275.2182,1054.02,186.8777,305.18,77.8209,485.26,921.994,28862.61,8.6588,2470.5696
1602.54,761.527,753.65,133.6221,28.03,7.1477,92.16,175.104,8021.73,2.4065,1079.8073
2453.12,1165.7226,83.78,14.8542,319.46,81.4623,297.57,565.383,37776.1,11.3328,1838.7549
1740.4,827.0381,15.92,2.8226,151.55,38.6453,429.21,815.499,47464.95,14.2395,1698.2445
3580.81,1701.6009,1712.66,303.6546,185.92,47.4096,391.5,743.85,32336.36,9.7009,2806.216
7555.26,3590.2596,689.62,122.2696,404.72,103.2036,367.33,697.927,10090.47,3.0271,4516.6869
2239.32,1064.1249,590.26,104.6531,1645.19,419.5235,394.93,750.367,25763.09,7.7289,2346.3974
1172.33,557.0912,1364.01,241.839,85.74,21.8637,406.58,772.502,23823.71,7.1471,1600.443
6385.9,3034.5797,433.44,76.8489,1828.99,466.3924,244.97,465.443,34143.22,10.243,4053.507
673.51,320.052,892.41,158.2243,943.23,240.5237,65.81,125.039,17701.84,5.3106,849.1496
6227.19,2959.1607,1378.25,244.3637,154.85,39.4868,358.31,680.789,7427.06,2.2281,3926.0283
1357.37,645.0222,1345.1,238.4862,821.76,209.5488,144.21,273.999,17989.55,5.3969,1372.4531
7920.94,3764.0307,1570.81,278.5046,1842.15,469.7483,446.0,847.4,20605.21,6.1816,5365.8652
5838.81,2774.6025,1701.06,301.5979,664.54,169.4577,330.33,627.627,36907.03,11.0721,3884.3572
2459.59,1168.7972,1561.01,276.7671,1842.21,469.7636,16.04,30.476,24157.92,7.2474,1953.0513
3386.69,1609.3551,1465.12,259.7658,442.93,112.9472,358.99,682.081,24473.0,7.3419,2671.491
9059.59,4305.1172,968.13,171.6494,166.47,42.4498,140.86,267.634,37773.26,11.332,4798.1824
4987.91,2370.2548,1645.35,291.7206,1859.45,474.1598,369.17,701.423,23166.32,6.9499,3844.5081
6273.44,2981.1387,998.03,176.9507,1805.09,460.298,346.52,658.388,6447.95,1.9344,4278.7098
9860.96,4685.9282,1318.02,233.6849,1501.57,382.9004,470.33,893.627,36059.93,10.818,6206.9585
5462.06,2595.5709,601.61,106.6655,47.1,12.0105,348.09,661.371,8163.87,2.4492,3378.0671
6028.21,2864.6054,1253.92,222.32,1906.52,486.1626,223.21,424.099,8291.43,2.4874,3999.6744
3177.82,1510.1001,928.9,164.694,757.29,193.1089,39.71,75.449,2451.39,0.7354,1944.0874
1212.36,576.1135,78.34,13.8897,356.49,90.9049,105.72,200.868,20495.07,6.1485,887.9246
6882.09,3270.3692,172.06,30.5062,526.2,134.181,374.55,711.645,39059.84,11.718,4158.4194
928.85,441.3895,1371.71,243.2042,1274.56,325.0128,397.8,755.82,8310.78,2.4932,1767.9197
8930.33,4243.6928,599.74,106.3339,1455.3,371.1015,30.72,58.368,9334.63,2.8004,4782.2966
5549.99,2637.3552,1222.48,216.7457,1478.47,377.0099,392.52,745.788,32019.53,9.6059,3986.5047
519.82,247.0185,1448.36,256.7942,337.86,86.1543,276.04,524.476,48980.29,14.6941,1129.1371
581.45,276.305,783.86,138.9784,549.8,140.199,156.21,296.799,49360.99,14.8083,867.0897
5721.37,2718.795,984.17,174.4933,289.24,73.7562,359.03,682.157,3661.13,1.0983,3650.2998
5015.37,2383.3038,1850.88,328.161,795.71,202.9061,301.93,573.667,16252.85,4.8759,3492.9138
5234.54,2487.4534,257.46,45.6477,225.47,57.4948,65.14,123.766,23252.36,6.9757,2721.3376
6898.74,3278.2812,53.06,9.4075,510.29,130.124,213.9,406.41,11173.13,3.3519,3827.5746
2692.35,1279.4047,1658.9,294.123,149.59,38.1455,415.25,788.975,14460.04,4.338,2404.9862
5581.3,2652.2338,919.44,163.0167,108.37,27.6344,276.83,525.977,24890.22,7.4671,3376.329
4698.53,2232.7415,1513.26,268.301,895.63,228.3856,367.99,699.181,40012.8,12.0038,3440.6129
5923.01,2814.6144,579.05,102.6656,1370.06,349.3653,417.39,793.041,38793.95,11.6382,4071.3245
8777.75,4171.1868,252.2,44.7151,398.45,101.6047,156.94,298.186,1653.49,0.496,4616.1886
5428.85,2579.7895,152.06,26.9602,654.9,166.9995,173.95,330.505,24300.47,7.2901,3111.5443
4823.8,2292.2698,229.92,40.7648,852.97,217.5074,167.23,317.737,39584.18,11.8753,2880.1543
8364.33,3974.7296,1792.54,317.8173,1272.01,324.3625,322.6,612.94,12614.87,3.7845,5233.6339
5952.31,2828.5377,266.22,47.2008,22.96,5.8548,65.31,124.089,1547.13,0.4641,3006.1464
355.71,169.0334,1342.24,237.9792,1696.18,432.5259,444.69,844.911,2994.79,0.8984,1685.3479
8614.01,4093.3776,32.16,5.702,699.14,178.2807,330.93,628.767,42577.44,12.7732,4918.9005
4251.77,2020.4411,85.96,15.2407,1631.4,416.007,200.48,380.912,16357.84,4.9074,2837.5082
6019.25,2860.3476,658.18,116.6953,185.65,47.3407,214.61,407.759,11392.03,3.4176,3435.5602
1079.98,513.2065,977.11,173.2416,982.92,250.6446,434.78,826.082,40785.5,12.2356,1775.4103
7201.86,3422.3239,1763.81,312.7235,829.73,211.5812,205.59,390.621,40125.5,12.0376,4349.2872
4378.08,2080.4636,1263.65,224.0451,1810.66,461.7183,82.85,157.415,44424.91,13.3275,2936.9695
5851.63,2780.6946,1715.33,304.128,1304.21,332.5736,432.52,821.788,36631.77,10.9895,4250.1737
5775.86,2744.6887,527.52,93.5293,1340.4,341.802,250.95,476.805,29126.0,8.7378,3665.5628
6631.31,3151.1985,583.33,103.4244,867.83,221.2967,29.93,56.867,9415.09,2.8245,3535.6111
6630.04,3150.595,1567.55,277.9266,1638.47,417.8099,499.79,949.601,18288.25,5.4865,4801.419
7471.46,3550.4378,1364.1,241.8549,1326.75,338.3213,182.21,346.199,13343.56,4.0031,4480.8161
9235.8,4388.8522,849.14,150.5525,554.66,141.4383,109.87,208.753,33782.44,10.1347,4899.7307
3429.59,1629.7412,626.54,111.0855,163.23,41.6236,384.93,731.367,31846.61,9.554,2523.3713
2853.9,1356.1733,1465.57,259.8456,224.56,57.2628,276.49,525.331,9284.98,2.7855,2201.3982
3212.65,1526.6513,1263.1,223.9476,1601.25,408.3188,486.97,925.243,42655.76,12.7967,3096.9574
4553.74,2163.9372,982.77,174.2451,1513.5,385.9425,35.56,67.564,47433.55,14.2301,2805.9189
2620.1,1245.0715,1036.35,183.7449,1657.42,422.6421,148.24,281.656,44562.79,13.3688,2146.4833
5313.27,2524.8659,827.95,146.7955,822.01,209.6125,282.47,536.693,26681.07,8.0043,3425.9712
1565.71,744.0254,434.33,77.0067,1841.96,469.6998,41.75,79.325,16457.87,4.9374,1374.9943
6432.51,3056.7288,1519.23,269.3595,1524.34,388.7067,134.42,255.398,34675.85,10.4028,3980.5958
2587.65,1229.6513,1848.52,327.7426,1794.37,457.5643,427.44,812.136,26429.8,7.9289,2835.0231
5189.14,2465.8793,793.61,140.7071,1453.34,370.6017,105.59,200.621,47101.93,14.1306,3191.9397
8062.26,3831.186,1181.44,209.4693,1414.34,360.6567,90.03,171.057,48163.48,14.449,4586.818
6116.86,2906.7319,1664.98,295.201,1068.53,272.4751,319.53,607.107,20516.61,6.155,4087.67
3625.25,1722.7188,398.45,70.6452,479.37,122.2394,176.37,335.103,26385.67,7.9157,2258.6221
9748.19,4632.3399,1419.14,251.6135,805.29,205.349,394.41,749.379,15563.36,4.669,5843.3504
2854.63,1356.5202,1896.84,336.3097,1540.33,392.7842,42.61,80.959,6687.27,2.0062,2168.5793
1488.73,707.4445,1700.08,301.4242,1480.15,377.4383,446.66,848.654,24321.36,7.2964,2242.2574
6544.19,3109.7991,886.99,157.2633,408.73,104.2262,476.48,905.312,29552.1,8.8656,4285.4662
4845.33,2302.5008,1451.52,257.3545,1713.39,436.9145,359.48,683.012,29079.48,8.7238,3688.5056
3859.22,1833.9013,97.22,17.2371,893.88,227.9394,361.42,686.698,21029.45,6.3088,2772.0846
7209.05,3425.7406,186.79,33.1179,1979.18,504.6909,228.48,434.112,40234.84,12.0705,4409.7319
4909.89,2333.1797,28.84,5.1133,1427.69,364.061,161.19,306.261,37877.55,11.3633,3019.9783
7421.79,3526.8346,741.74,131.5105,1852.55,472.4002,162.28,308.332,31233.08,9.3699,4448.4472
8704.74,4136.4924,598.85,106.1761,1768.95,451.0823,271.96,516.724,17691.68,5.3075,5215.7823
3909.51,1857.7992,319.23,56.5995,274.83,70.0816,432.36,821.484,19165.3,5.7496,2811.7139
9843.97,4677.8545,275.29,48.8089,461.1,117.5805,317.79,603.801,5115.0,1.5345,5449.5794
3166.51,1504.7256,1421.61,252.0515,1946.98,496.4799,84.99,161.481,1286.78,0.386,2415.124
7310.23,3473.8213,672.97,119.3176,1374.71,350.5511,125.6,238.64,38288.66,11.4866,4193.8166
6961.71,3308.2046,664.26,117.7733,1604.97,409.2674,383.26,728.194,16064.25,4.8193,4568.2586
6348.63,3016.869,916.54,162.5025,682.87,174.1319,241.71,459.249,7451.72,2.2355,3814.9879
9950.87,4728.6534,545.37,96.6941,1996.83,509.1916,221.74,421.306,46681.09,14.0043,5769.8494
1562.83,742.6568,1464.29,259.6186,1190.51,303.5801,90.75,172.425,19101.87,5.7306,1484.0111
422.6,200.8195,1071.42,189.9628,1275.07,325.1429,46.93,89.167,2738.9,0.8217,805.9139
8885.56,4222.4181,891.59,158.0789,396.13,101.0131,102.81,195.339,24545.36,7.3636,4684.2127
2665.77,1266.7739,1403.32,248.8086,1606.03,409.5376,272.81,518.339,5406.73,1.622,2445.0811
3379.09,1605.7436,1091.09,193.4503,1340.57,341.8453,326.36,620.084,33109.78,9.9329,2771.0561
6336.33,3011.024,1038.68,184.158,118.6,30.243,263.04,499.776,33349.15,10.0047,3735.2057
7981.94,3793.0179,478.18,84.7813,515.2,131.376,19.71,37.449,7907.13,2.3721,4048.9963
7599.49,3611.2776,464.52,82.3594,90.56,23.0928,402.59,764.921,45851.32,13.7554,4495.4062
4859.75,2309.3532,1783.21,316.1631,468.08,119.3604,381.5,724.85,1352.87,0.4059,3470.1326
8399.3,3991.3474,325.47,57.7058,127.77,32.5814,129.86,246.734,31880.52,9.5642,4337.9328
7484.55,3556.6582,106.92,18.9569,534.74,136.3587,49.37,93.803,6755.12,2.0265,3807.8033
6656.1,3162.9787,611.22,108.3693,1751.45,446.6198,110.69,210.311,6870.12,2.061,3930.3398
980.47,465.9193,566.34,100.4121,174.36,44.4618,436.75,829.825,9308.52,2.7926,1443.4108
493.51,234.516,1288.82,228.5078,1040.92,265.4346,68.8,130.72,36863.75,11.0591,870.2375
8633.87,4102.815,1681.58,298.1441,234.48,59.7924,96.09,182.571,46193.24,13.858,4657.1805
3555.76,1689.6972,1708.22,302.8674,1902.5,485.1375,421.78,801.382,34706.86,10.4121,3289.4962
6243.59,2966.954,550.7,97.6391,953.67,243.1858,482.12,916.028,12618.36,3.7855,4227.5924
9479.11,4504.4731,1669.77,296.0502,751.59,191.6555,460.93,875.767,3138.76,0.9416,5868.8874
5222.09,2481.5372,485.28,86.0401,988.73,252.1261,177.56,337.364,19743.95,5.9232,3162.9906
2374.35,1128.2911,108.68,19.269,1312.81,334.7665,117.15,222.585,8903.82,2.6711,1707.5827
9974.99,4740.1152,1756.01,311.3406,314.76,80.2638,206.09,391.571,7934.95,2.3805,5525.6711
619.99,294.6192,1205.95,213.8149,1369.11,349.123,384.81,731.139,40754.57,12.2264,1600.9225
5476.1,2602.2427,1742.57,308.9577,1272.45,324.4748,408.41,775.979,34607.1,10.3821,4022.0363
5889.01,2798.4576,280.29,49.6954,999.91,254.977,257.35,488.965,44484.15,13.3452,3605.4402
1903.29,904.4434,1201.09,212.9533,836.87,213.4018,381.92,725.648,49118.13,14.7354,2071.1819
4974.17,2363.7256,632.35,112.1157,729.52,186.0276,24.58,46.702,21797.83,6.5393,2715.1102
6036.5,2868.5448,1173.44,208.0509,206.93,52.7672,427.54,812.326,24116.92,7.2351,3948.924
5774.86,2744.2135,1845.24,327.1611,1849.13,471.5282,382.78,727.282,38749.57,11.6249,4281.8097
2803.97,1332.4465,555.2,98.437,456.2,116.331,461.28,876.432,42981.69,12.8945,2436.541
5669.04,2693.9278,1107.64,196.3846,67.23,17.1437,76.9,146.11,41666.43,12.4999,3066.066
1385.28,658.2851,764.68,135.5778,960.89,245.0269,253.59,481.821,30540.0,9.162,1529.8728
5729.67,2722.7392,887.76,157.3998,1399.75,356.9363,400.06,760.114,12351.71,3.7055,4000.8948
2472.13,1174.7562,1599.73,283.6321,739.63,188.6056,282.66,537.054,14495.91,4.3488,2188.3967
4178.6,1985.6707,321.25,56.9576,1870.98,477.0999,385.32,732.108,35451.58,10.6355,3262.4717
7293.58,3465.9092,1321.03,234.2186,1286.48,328.0524,335.64,637.716,34021.65,10.2065,4676.1027
4042.27,1920.8867,901.74,159.8785,1695.42,432.3321,190.44,361.836,10387.01,3.1161,2878.0494
1647.6,782.9395,1540.84,273.1909,1801.01,459.2575,60.81,115.539,21125.3,6.3376,1637.2645
2394.87,1138.0422,614.51,108.9526,652.95,166.5023,47.78,90.782,9659.28,2.8978,1507.1769
518.71,246.491,359.21,63.6879,100.22,25.5561,128.42,243.998,21531.07,6.4593,586.1923
3489.37,1658.1486,1810.93,321.0779,1444.96,368.4648,218.92,415.948,48716.57,14.615,2778.2543
7135.56,3390.8181,1374.23,243.651,1622.58,413.7579,76.64,145.616,28326.28,8.4979,4202.3409
4133.11,1964.0539,1060.09,187.954,929.21,236.9486,203.1,385.89,16295.53,4.8887,2779.7352
7647.14,3633.9209,1714.69,304.0145,110.4,28.152,160.67,305.273,47284.69,14.1854,4285.5458
5299.12,2518.1418,1271.27,225.3962,1551.26,395.5713,199.99,379.981,13617.57,4.0853,3523.1756
9722.29,4620.0322,1106.92,196.2569,121.13,30.8881,91.7,174.23,30255.55,9.0767,5030.4839
4609.54,2190.4534,590.12,104.6283,924.94,235.8597,441.59,839.021,39045.45,11.7136,3381.676
9095.77,4322.3099,1707.08,302.6653,1522.65,388.2758,463.39,880.441,36129.46,10.8388,5904.5308
2873.19,1365.3399,1275.04,226.0646,1330.93,339.3872,314.71,597.949,38487.68,11.5463,2540.287
3287.94,1562.4291,639.4,113.3656,1712.74,436.7487,197.3,374.87,9332.37,2.7997,2490.2131
681.39,323.7965,107.52,19.0633,280.93,71.6372,352.48,669.712,22849.8,6.8549,1091.0639
8098.07,3848.2029,357.79,63.4362,1199.98,305.9949,487.77,926.763,42511.06,12.7533,5157.1503
9882.87,4696.3398,1220.44,216.384,1758.66,448.4583,62.96,119.624,38153.99,11.4462,5492.2523
9918.52,4713.2807,747.07,132.4555,1408.74,359.2287,339.07,644.233,24082.92,7.2249,5856.4228
2546.45,1210.073,1511.71,268.0262,458.29,116.864,399.8,759.62,12760.12,3.828,2358.4112
4046.84,1923.0584,940.87,166.8163,683.74,174.3537,5.95,11.305,28883.46,8.665,2284.1984
7020.41,3336.0988,1868.15,331.223,967.08,246.6054,384.37,730.303,5093.81,1.5281,4645.7583
5103.7,2425.2782,1225.77,217.329,319.16,81.3858,433.03,822.757,14080.74,4.2242,3550.9742
7185.18,3414.3975,1772.76,314.3103,585.2,149.226,392.57,745.883,13886.47,4.1659,4627.9827
7830.1,3720.8635,1957.01,346.9779,947.66,241.6533,143.54,272.726,1062.02,0.3186,4582.5393
5132.09,2438.7692,1304.82,231.3446,540.04,137.7102,442.07,839.933,2839.37,0.8518,3648.6088
8220.81,3906.5289,176.72,31.3325,1820.32,464.1816,207.52,394.288,15305.53,4.5917,4800.9227
963.46,457.8362,1454.26,257.8403,300.74,76.6887,284.92,541.348,22547.25,6.7642,1340.4774
9159.81,4352.7417,1528.45,270.9942,1963.48,500.6874,196.18,372.742,20186.22,6.0559,5503.2212
200.12,95.097,944.41,167.4439,1712.52,436.6926,372.69,708.111,45924.6,13.7774,1421.1219
5006.64,2379.1553,1818.26,322.3775,1607.97,410.0324,330.58,628.102,25193.53,7.5581,3747.2253
2733.21,1298.8214,396.3,70.264,957.56,244.1778,456.26,866.894,3308.68,0.9926,2481.1498
8304.15,3946.1321,1881.02,333.5048,1158.2,295.341,9.9,18.81,40896.76,12.269,4606.0569
8184.94,3889.4835,132.23,23.4444,1388.95,354.1823,217.22,412.718,21888.04,6.5664,4686.3946
3866.12,1837.1802,1059.84,187.9096,1160.65,295.9658,78.98,150.062,30101.7,9.0305,2480.1481
1082.18,514.2519,901.0,159.7473,915.12,233.3556,284.38,540.322,39818.57,11.9456,1459.6224
2163.04,1027.8766,1969.28,349.1533,1777.01,453.1376,190.07,361.133,32766.68,9.83,2201.1305
8331.39,3959.0765,504.69,89.4815,1763.22,449.6211,294.26,559.094,18697.85,5.6094,5062.8825
3820.08,1815.302,1633.16,289.5593,873.45,222.7298,260.27,494.513,25012.77,7.5038,2829.6079
4430.7,2105.4686,1498.77,265.7319,484.07,123.4378,238.85,453.815,42884.32,12.8653,2961.3186
3445.87,1637.4774,784.76,139.1379,1863.98,475.3149,261.09,496.071,41001.49,12.3004,2760.3016
4912.03,2334.1967,806.06,142.9144,351.17,89.5483,11.28,21.432,29315.41,8.7946,2596.886
7545.05,3585.4078,1020.64,180.9595,1009.74,257.4837,181.77,345.363,39241.12,11.7723,4380.9863
5939.35,2822.3791,1521.5,269.762,1495.24,381.2862,224.84,427.196,29046.12,8.7138,3909.3371
9787.29,4650.9202,1273.54,225.7986,569.99,145.3475,457.89,869.991,3488.32,1.0465,5893.1038
8118.88,3858.0918,178.87,31.7137,1591.98,405.9549,42.16,80.104,22495.77,6.7487,4382.6131
8121.12,3859.1562,1689.89,299.6175,279.42,71.2521,214.91,408.329,34853.4,10.456,4648.8108
5280.17,2509.1368,1464.18,259.5991,1376.56,351.0228,31.81,60.439,5112.38,1.5337,3181.7314
5902.89,2805.0533,334.52,59.3104,1801.83,459.4667,353.21,671.099,17431.78,5.2295,4000.1589
3730.27,1772.6243,1282.49,227.3855,1914.96,488.3148,28.63,54.397,29955.09,8.9865,2551.7081
7480.79,3554.8714,1543.68,273.6945,1583.97,403.9124,420.33,798.627,48253.8,14.4761,5045.5814
9290.03,4414.6223,492.61,87.3398,1512.21,385.6136,258.61,491.359,12319.74,3.6959,5382.6306
6109.77,2903.3627,1844.61,327.0494,269.31,68.6741,90.27,171.513,49076.3,14.7229,3485.3221
2328.3,1106.4082,720.91,127.8173,401.94,102.4947,162.14,308.066,17882.21,5.3647,1650.1509
7323.39,3480.0749,1847.41,327.5458,99.89,25.4719,47.64,90.516,45521.03,13.6563,3937.2649
1209.57,574.7877,1285.99,228.006,1548.75,394.9313,305.67,580.773,41207.86,12.3624,1790.8604
5932.34,2819.048,1841.69,326.5316,1512.22,385.6161,52.1,98.99,28896.14,8.6688,3638.8545
598.08,284.2076,447.1,79.2708,881.59,224.8055,463.82,881.258,30884.4,9.2653,1478.8072
2783.36,1322.6527,1016.35,180.1989,1965.17,501.1184,290.52,551.988,20921.25,6.2764,2562.2344
2724.33,1294.6016,462.02,81.9161,1203.11,306.793,180.89,343.691,3077.56,0.9233,2027.925
1899.66,902.7184,1944.14,344.696,1114.67,284.2409,409.58,778.202,5113.8,1.5341,2311.3914
4876.01,2317.08,1895.27,336.0314,135.33,34.5092,431.96,820.724,15317.04,4.5951,3512.9397
6561.78,3118.1579,952.18,168.8215,1113.85,284.0317,220.28,418.532,5361.16,1.6083,3991.1514
168.26,79.9572,1788.64,317.1259,19.54,4.9827,419.65,797.335,35096.15,10.5288,1209.9296
7309.34,3473.3984,1885.38,334.2779,145.18,37.0209,171.54,325.926,40749.46,12.2248,4182.848
895.41,425.4988,439.95,78.0031,1272.18,324.4059,95.63,181.697,44439.66,13.3319,1022.9367
1790.41,850.8028,1583.85,280.8166,1152.47,293.8799,367.7,698.63,18811.4,5.6434,2129.7727
8319.25,3953.3076,1037.22,183.8991,553.63,141.1756,176.34,335.046,38235.61,11.4707,4624.899
7992.54,3798.055,149.53,26.5117,175.23,44.6837,42.5,80.75,43091.56,12.9275,3962.9279
6879.37,3269.0766,650.32,115.3017,1108.74,282.7287,151.71,288.249,30716.34,9.2149,3964.5709
4651.31,2210.3025,433.68,76.8915,1660.27,423.3689,95.27,181.013,40843.27,12.253,2903.8289
3751.79,1782.8506,1427.55,253.1046,1334.91,340.4021,319.44,606.936,17844.53,5.3534,2988.6467
1747.65,830.4833,490.44,86.955,1466.51,373.9601,163.29,310.251,27152.5,8.1457,1609.7951
1299.31,617.4321,1838.14,325.9022,426.43,108.7396,474.94,902.386,12234.13,3.6702,1958.1301
3885.35,1846.3183,542.33,96.1551,205.77,52.4714,45.48,86.412,13548.7,4.0646,2085.4214
4508.28,2142.3347,422.4,74.8915,1708.88,435.7644,141.72,269.268,10363.64,3.1091,2925.3677
1772.23,842.1637,534.95,94.8466,1080.53,275.5351,379.97,721.943,47302.7,14.1908,1948.6792
9791.14,4652.7497,1772.72,314.3033,819.12,208.8756,263.94,501.486,13277.0,3.9831,5681.3977
9705.09,4611.8588,1345.68,238.5891,1145.59,292.1255,493.25,937.175,21953.41,6.586,6086.3344
3871.14,1839.5657,827.85,146.7778,1163.21,296.6186,93.28,177.232,2933.98,0.8802,2461.0743
1068.44,507.7227,723.06,128.1985,368.85,94.0568,315.83,600.077,14607.94,4.3824,1334.4374
6867.35,3263.3647,1490.1,264.1947,323.94,82.6047,298.21,566.599,22722.64,6.8168,4183.5799
8206.42,3899.6908,505.9,89.6961,1711.55,436.4452,259.71,493.449,29782.96,8.9349,4928.216
3447.32,1638.1665,1371.27,243.1262,207.61,52.9406,391.77,744.363,23058.97,6.9177,2685.514
9641.16,4581.4792,1689.81,299.6033,1512.34,385.6467,60.03,114.057,36482.22,10.9447,5391.7309
3108.94,1477.3683,513.19,90.9886,564.84,144.0342,453.77,862.163,27811.04,8.3433,2582.8974
8544.86,4060.5175,730.8,129.5708,1133.96,289.1598,21.97,41.743,20494.93,6.1485,4527.1396
3709.57,1762.7877,1298.97,230.3074,1259.99,321.2975,177.66,337.554,3475.51,1.0427,2652.9893
346.16,164.4952,810.1,143.6307,53.46,13.6323,388.34,737.846,32242.09,9.6726,1069.2768
7467.38,3548.499,21.39,3.7924,1657.6,422.688,128.61,244.359,6961.04,2.0883,4221.4267
7227.07,3434.3037,599.5,106.2914,1254.44,319.8822,180.47,342.893,10858.39,3.2575,4206.6278
378.02,179.6351,566.76,100.4865,823.55,210.0052,5.82,11.058,25488.65,7.6466,508.8314
3608.07,1714.5549,362.13,64.2056,979.19,249.6935,234.8,446.12,8933.0,2.6799,2477.2539
4989.04,2370.7918,1339.08,237.4189,1244.11,317.248,217.35,412.965,28281.12,8.4843,3346.908
6598.83,3135.764,1905.55,337.854,17.05,4.3478,393.24,747.156,46336.56,13.901,4239.0228
1734.44,824.2059,231.77,41.0928,888.04,226.4502,87.66,166.554,34372.34,10.3117,1268.6146
245.34,116.5856,507.89,90.0489,1052.66,268.4283,294.13,558.847,27050.51,8.1152,1042.025
