electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones,clasificacion
6406.02,3044.1407,632.59,112.1582,477.14,121.6707,60.48,114.912,48085.62,14.4257,3407.3073,media
8754.13,4159.9626,1930.28,342.2386,273.15,69.6532,123.26,234.194,37568.9,11.2707,4817.3191,media
6079.17,2888.8216,356.71,63.2447,1043.42,266.0721,281.18,534.242,10584.06,3.1752,3755.5556,media
6178.57,2936.0565,765.01,135.6363,709.42,180.9021,246.21,467.799,21730.81,6.5192,3726.9131,media
7370.38,3502.4046,717.25,127.1684,1219.94,311.0847,123.35,234.365,44701.64,13.4105,4188.4332,media
8892.0,4225.4784,1474.32,261.3969,160.91,41.032,310.41,589.779,18397.53,5.5193,5123.2056,alta
3228.8,1534.3258,677.67,120.1509,1923.46,490.4823,471.44,895.736,43149.63,12.9449,3053.6399,media
7275.05,3457.1038,1908.72,338.4161,1590.29,405.524,273.13,518.947,30474.26,9.1423,4729.1332,media
2436.65,1157.8961,1193.51,211.6093,784.32,200.0016,368.58,700.302,12913.46,3.874,2273.683,media
2090.45,993.3818,1620.95,287.3944,1994.65,508.6358,383.78,729.182,15460.43,4.6381,2523.2321,media
7453.23,3541.7749,1085.71,192.4964,634.98,161.9199,49.09,93.271,8762.7,2.6288,3992.091,media
7517.18,3572.1639,1926.47,341.5631,1555.48,396.6474,362.15,688.085,5343.82,1.6031,5000.0625,alta
9743.01,4629.8784,333.81,59.1845,1843.54,470.1027,124.0,235.6,5755.94,1.7268,5396.4924,alta
1827.78,868.5611,327.34,58.0374,813.77,207.5113,429.36,815.784,46316.37,13.8949,1963.7887,media
5934.38,2820.0174,692.55,122.7891,1269.45,323.7098,450.59,856.121,17302.77,5.1908,4127.8281,media
7711.36,3664.4383,99.75,17.6857,1993.97,508.4624,6.37,12.103,30488.01,9.1464,4211.8358,media
5509.51,2618.1192,100.87,17.8843,1271.14,324.1407,262.3,498.37,28693.78,8.6081,3467.1223,media
964.84,458.492,972.06,172.3462,265.2,67.626,27.08,51.452,16391.97,4.9176,754.8338,baja
3666.01,1742.088,1557.57,276.1572,1137.92,290.1696,170.94,324.786,5901.62,1.7705,2634.9713,media
1464.72,696.0349,1293.62,229.3588,1338.42,341.2971,172.81,328.339,21073.8,6.3221,1601.3519,media
3832.15,1821.0377,1603.64,284.3254,1239.14,315.9807,452.47,859.693,45081.98,13.5246,3294.5614,media
5317.49,2526.8712,193.62,34.3288,1244.66,317.3883,164.15,311.885,48417.43,14.5252,3204.9985,media
1949.93,926.6067,64.66,11.4642,1219.44,310.9572,269.25,511.575,9915.33,2.9746,1763.5777,media
761.6,361.9123,1758.88,311.8494,1396.05,355.9928,381.08,724.052,31887.86,9.5664,1763.3729,media
1694.91,805.4212,1750.28,310.3246,1137.73,290.1212,464.55,882.645,12281.77,3.6845,2292.1965,media
7839.97,3725.5537,1782.58,316.0514,346.37,88.3244,287.87,546.953,23886.98,7.1661,4684.0486,media
8727.03,4147.0847,1941.64,344.2528,722.13,184.1431,6.54,12.426,30493.76,9.1481,4697.0547,media
4179.88,1986.279,1015.72,180.0872,72.98,18.6099,495.79,942.001,41668.85,12.5007,3139.4778,media
214.39,101.8781,868.44,153.9744,743.16,189.5058,418.28,794.732,12612.87,3.7839,1243.8742,media
823.07,391.1229,606.35,107.5059,1412.11,360.088,268.57,510.283,34901.16,10.4703,1379.4701,media
420.78,199.9547,1210.72,214.6607,665.3,169.6515,422.81,803.339,7337.93,2.2014,1389.8073,media
2031.01,965.136,81.53,14.4553,338.31,86.2691,265.55,504.545,28853.1,8.6559,1579.0613,media
5446.29,2588.077,1955.45,346.7013,248.51,63.37,155.72,295.868,43064.97,12.9195,3306.9358,media
6729.78,3197.9915,1041.89,184.7271,812.9,207.2895,316.97,602.243,8014.64,2.4044,4194.6555,media
6732.68,3199.3695,780.66,138.411,1598.2,407.541,266.78,506.882,15353.71,4.6061,4256.8096,media
9921.52,4714.7063,1253.93,222.3218,1257.66,320.7033,301.79,573.401,3939.0,1.1817,5832.3141,alta
6896.37,3277.155,1886.1,334.4055,411.69,104.981,375.99,714.381,4182.4,1.2547,4432.1772,media
2137.7,1015.835,1167.24,206.9517,1812.52,462.1926,371.4,705.66,40022.66,12.0068,2402.6461,media
1963.47,933.0409,112.64,19.9711,49.06,12.5103,148.74,282.606,48588.06,14.5764,1262.7047,media
7112.75,3379.9788,164.22,29.1162,67.05,17.0978,333.78,634.182,19579.97,5.874,4066.2488,media
7808.94,3710.8083,888.8,157.5842,1431.57,365.0503,214.95,408.405,7967.19,2.3902,4644.238,media
7234.39,3437.7821,1116.93,198.0317,1742.38,444.3069,16.37,31.103,29560.07,8.868,4120.0917,media
7807.32,3710.0385,119.41,21.1714,1302.07,332.0279,184.18,349.942,37377.99,11.2134,4424.3932,media
6961.71,3308.2046,1171.48,207.7034,338.12,86.2206,53.85,102.315,11115.76,3.3347,3707.7783,media
7585.01,3604.3968,1980.92,351.2171,1798.61,458.6455,363.32,690.308,12606.62,3.782,5108.3494,alta
4582.2,2177.4614,1064.44,188.7252,533.71,136.0961,245.28,466.032,17195.54,5.1587,2973.4734,media
4646.38,2207.9598,1692.11,300.0111,480.6,122.553,234.39,445.341,7310.64,2.1932,3078.0581,media
903.69,429.4335,1945.41,344.9212,531.48,135.5274,331.02,628.938,15585.28,4.6756,1543.4957,media
7128.72,3387.5677,1505.23,266.8773,116.38,29.6769,218.72,415.568,48541.33,14.5624,4114.2523,media
1093.3,519.5362,1680.52,297.9562,61.67,15.7259,201.68,383.192,13106.75,3.932,1220.3423,media
5999.45,2850.9386,789.57,139.9908,1965.71,501.2561,414.81,788.139,40109.95,12.033,4292.3575,media
8963.01,4259.2224,428.25,75.9287,250.31,63.8291,156.6,297.54,26000.48,7.8001,4704.3203,media
9446.89,4489.1621,1146.28,203.2354,1765.68,450.2484,53.73,102.087,47748.38,14.3245,5259.0574,alta
3224.34,1532.2064,23.3,4.1311,1151.68,293.6784,324.58,616.702,13730.33,4.1191,2450.837,media
3328.05,1581.4894,262.35,46.5147,1971.94,502.8447,310.36,589.684,47226.12,14.1678,2734.7006,media
8461.98,4021.1329,249.81,44.2913,1968.21,501.8936,264.41,502.379,47593.8,14.2781,5083.9749,alta
452.96,215.2466,1821.18,322.8952,1131.41,288.5096,452.95,860.605,3470.81,1.0412,1688.2976,media
4706.06,2236.3197,1512.66,268.1946,1434.3,365.7465,417.41,793.079,42109.18,12.6328,3675.9726,media
6887.03,3272.7167,569.16,100.9121,1724.19,439.6685,206.79,392.901,1997.89,0.5994,4206.7977,media
1661.78,789.6779,1208.3,214.2316,524.23,133.6787,410.21,779.399,33287.49,9.9862,1926.9734,media
7698.08,3658.1276,795.28,141.0031,1896.21,483.5335,134.38,255.322,31469.55,9.4409,4547.4271,media
4102.31,1949.4177,748.81,132.764,1183.34,301.7517,10.51,19.969,32154.46,9.6463,2413.5487,media
187.15,88.9337,1904.16,337.6076,530.91,135.382,407.14,773.566,3691.03,1.1073,1336.5966,media
8490.93,4034.8899,1664.65,295.1424,982.11,250.4381,362.41,688.579,46584.86,13.9755,5283.0249,alta
8220.74,3906.4956,514.1,91.1499,1293.08,329.7354,101.1,192.09,45784.78,13.7354,4533.2063,media
5024.24,2387.5188,1115.03,197.6948,1910.79,487.2514,416.41,791.179,29525.94,8.8578,3872.5018,media
9338.06,4437.4461,737.39,130.7392,1299.24,331.3062,496.92,944.148,14864.1,4.4592,5848.0987,alta
8915.98,4236.8737,1699.83,301.3799,1755.83,447.7366,198.63,377.397,38970.26,11.6911,5375.0783,alta
6726.47,3196.4185,1962.23,347.9034,827.6,211.038,428.24,813.656,22597.77,6.7793,4575.7952,media
2526.44,1200.5643,88.98,15.7762,1530.18,390.1959,16.14,30.666,8369.2,2.5108,1639.7132,media
9417.04,4474.9774,1225.78,217.3308,411.35,104.8943,97.22,184.718,7355.93,2.2068,4984.1273,media
9607.43,4565.4507,1150.14,203.9198,212.6,54.213,331.93,630.667,5422.15,1.6266,5455.8771,alta
4600.99,2186.3904,79.42,14.0812,1345.09,342.998,233.06,442.814,12022.05,3.6066,2989.8902,media
3076.77,1462.0811,778.55,138.0369,174.52,44.5026,126.71,240.749,8633.51,2.5901,1887.9597,media
5079.39,2413.7261,202.5,35.9032,1875.23,478.1837,15.86,30.134,37591.94,11.2776,2969.2246,media
1464.58,695.9684,1337.43,237.1263,1688.23,430.4986,87.85,166.915,7384.92,2.2155,1532.7238,media
9689.94,4604.6595,1195.19,211.9072,234.16,59.7108,339.39,644.841,24473.51,7.3421,5528.4606,alta
2996.58,1423.9748,1200.65,212.8752,1159.06,295.5603,247.45,470.155,1351.85,0.4056,2402.9709,media
6083.85,2891.0455,1710.08,303.1972,1704.56,434.6628,312.41,593.579,48718.73,14.6156,4237.1001,media
7439.51,3535.2552,149.64,26.5312,1136.55,289.8202,416.6,791.54,45302.34,13.5907,4656.7373,media
8937.2,4246.9574,462.48,81.9977,416.09,106.1029,201.03,381.957,29120.23,8.7361,4825.7511,media
6608.93,3140.5635,698.03,123.7607,617.83,157.5466,433.33,823.327,9540.09,2.862,4248.0598,media
181.56,86.2773,415.38,73.6469,475.9,121.3545,222.41,422.579,22416.14,6.7248,710.5825,baja
9180.46,4362.5546,363.38,64.4273,796.84,203.1942,73.53,139.707,15845.29,4.7536,4774.6367,media
3437.54,1633.519,1473.59,261.2675,701.97,179.0024,70.96,134.824,8797.8,2.6393,2211.2522,media
7178.2,3411.0806,529.88,93.9477,1539.46,392.5623,433.47,823.593,13898.15,4.1694,4725.353,media
1244.72,591.4909,717.72,127.2518,1731.24,441.4662,221.44,420.736,14442.12,4.3326,1585.2775,media
6485.28,3081.8051,880.5,156.1127,86.85,22.1467,387.44,736.136,20799.95,6.24,4002.4405,media
2495.41,1185.8188,1246.6,221.0222,320.42,81.7071,437.71,831.649,42846.14,12.8538,2333.0509,media
2910.62,1383.1266,702.03,124.4699,615.53,156.9601,68.82,130.758,15184.62,4.5554,1799.87,media
5201.54,2471.7718,777.34,137.8224,436.37,111.2743,320.54,609.026,14243.69,4.2731,3334.1676,media
1477.59,702.1508,1888.96,334.9126,126.6,32.283,361.61,687.059,6608.49,1.9825,1758.3879,media
1222.51,580.9368,1522.03,269.8559,951.77,242.7013,482.47,916.693,17707.71,5.3123,2015.4993,media
3372.29,1602.5122,439.47,77.918,482.52,123.0426,489.04,929.176,49504.23,14.8513,2747.5001,media
1758.99,835.872,1426.09,252.8458,566.69,144.506,138.71,263.549,42741.2,12.8224,1509.5952,media
5364.09,2549.0156,819.52,145.3009,1861.11,474.583,155.55,295.545,19669.66,5.9009,3470.3454,media
8901.63,4230.0546,273.51,48.4933,716.14,182.6157,207.16,393.604,17079.94,5.124,4859.8916,media
6633.2,3152.0966,1217.37,215.8397,818.81,208.7965,393.87,748.353,12843.89,3.8532,4328.939,media
3130.41,1487.5708,397.67,70.5069,708.88,180.7644,414.24,787.056,12773.88,3.8322,2529.7303,media
3987.49,1894.8552,1055.46,187.1331,832.62,212.3181,223.51,424.669,21906.91,6.5721,2725.5475,media
8998.06,4275.8781,1993.16,353.3873,1791.36,456.7968,398.11,756.409,40476.58,12.143,5854.6142,alta
7370.19,3502.3143,1829.06,324.2923,1601.71,408.4361,349.07,663.233,4241.63,1.2725,4899.5482,media
1748.31,830.7969,1634.44,289.7862,68.58,17.4879,419.36,796.784,33575.39,10.0726,1944.9276,media
1170.45,556.1978,1991.87,353.1586,1705.9,435.0045,130.67,248.273,9969.93,2.991,1595.6249,media
124.43,59.1291,1461.74,259.1665,973.38,248.2119,150.02,285.038,35010.55,10.5032,862.0487,baja
323.85,153.8935,1115.9,197.8491,1028.53,262.2751,84.35,160.265,24091.25,7.2274,781.5101,baja
5571.24,2647.4532,275.95,48.9259,345.47,88.0949,61.67,117.173,16935.25,5.0806,2906.7276,media
6191.26,2942.0868,366.06,64.9024,475.23,121.1837,150.75,286.425,18856.26,5.6569,3420.2548,media
8124.9,3860.9525,504.42,89.4337,153.39,39.1144,262.11,498.009,15075.57,4.5227,4492.0323,media
2666.48,1267.1113,924.72,163.9529,1220.56,311.2428,46.72,88.768,14548.86,4.3647,1835.4397,media
862.13,409.6842,1346.01,238.6476,1623.78,414.0639,109.17,207.423,47169.54,14.1509,1283.9696,media
8463.79,4021.993,1647.93,292.178,1337.28,341.0064,358.23,680.637,6430.77,1.9292,5337.7436,alta
1361.17,646.828,1800.72,319.2677,1114.7,284.2485,240.57,457.083,44276.36,13.2829,1720.7101,media
8704.26,4136.2644,1604.47,284.4725,1501.2,382.806,320.07,608.133,18640.47,5.5921,5417.268,alta
9600.25,4562.0388,1300.18,230.5219,753.97,192.2623,491.47,933.793,2874.51,0.8624,5919.4784,alta
7434.1,3532.6843,220.18,39.0379,1809.59,461.4454,79.71,151.449,9635.67,2.8907,4187.5073,media
3709.32,1762.6689,253.73,44.9863,67.39,17.1845,12.65,24.035,47593.14,14.2779,1863.1526,media
4415.86,2098.4167,936.81,166.0964,968.65,247.0058,114.63,217.797,23082.47,6.9247,2736.2406,media
7303.29,3470.5234,87.71,15.551,902.25,230.0738,411.15,781.185,14512.62,4.3538,4501.687,media
6293.08,2990.4716,802.8,142.3364,1381.11,352.183,302.84,575.396,16823.05,5.0469,4065.4339,media
951.16,451.9912,1564.26,277.3433,70.46,17.9673,66.84,126.996,13839.31,4.1518,878.4496,baja
8516.79,4047.1786,795.35,141.0156,317.56,80.9778,15.49,29.431,37754.39,11.3263,4309.9293,media
4457.33,2118.1232,1191.94,211.331,41.87,10.6768,292.19,555.161,11162.83,3.3488,2898.6408,media
3388.27,1610.1059,529.07,93.8041,736.87,187.9018,171.72,326.268,1607.68,0.4823,2218.5621,media
7205.69,3424.1439,1015.37,180.0251,1164.53,296.9552,489.58,930.202,38520.94,11.5563,4842.8825,media
3767.75,1790.4348,1478.68,262.17,1097.33,279.8191,77.83,147.877,17749.47,5.3248,2485.6257,media
9001.83,4277.6696,1220.0,216.306,1754.22,447.3261,290.33,551.627,7217.3,2.1652,5495.0939,alta
4633.04,2201.6206,18.09,3.2074,96.03,24.4877,150.22,285.418,49441.23,14.8324,2529.5661,media
9673.71,4596.947,1566.55,277.7493,168.43,42.9497,423.93,805.467,42711.15,12.8133,5735.9263,alta
4185.12,1988.769,1333.35,236.403,1332.63,339.8207,377.1,716.49,43491.62,13.0475,3294.5302,media
8286.63,3937.8066,1893.23,335.6697,365.16,93.1158,365.29,694.051,48455.57,14.5367,5075.1798,alta
3044.87,1446.9222,1348.09,239.0164,1399.68,356.9184,299.36,568.784,49516.61,14.855,2626.496,media
3779.35,1795.9471,181.74,32.2225,500.92,127.7346,215.55,409.545,4602.17,1.3807,2366.8299,media
3952.68,1878.3135,1841.25,326.4536,638.39,162.7894,257.55,489.345,40739.19,12.2218,2869.1233,media
7964.3,3784.6354,1708.03,302.8337,262.52,66.9426,65.66,124.754,14530.33,4.3591,4283.5248,media
2644.47,1256.6521,1875.72,332.5652,1106.29,282.1039,223.61,424.859,31827.44,9.5482,2305.7284,media
7026.08,3338.7932,1163.74,206.3311,1798.4,458.592,18.06,34.314,9116.03,2.7348,4040.7651,media
1600.7,760.6526,337.31,59.8051,1712.6,436.713,137.13,260.547,15320.89,4.5963,1522.314,media
7822.42,3717.214,1169.42,207.3382,1904.2,485.571,197.04,374.376,22530.0,6.759,4791.2582,media
3831.45,1820.705,451.1,79.98,1766.53,450.4651,103.44,196.536,21340.61,6.4022,2554.0883,media
6226.39,2958.7805,1928.36,341.8982,1193.07,304.2328,275.75,523.925,47749.34,14.3248,4143.1613,media
8795.69,4179.7119,926.32,164.2365,1971.01,502.6076,260.78,495.482,25871.26,7.7614,5349.7994,alta
9883.78,4696.7723,535.82,95.0009,1320.48,336.7224,180.63,343.197,13822.88,4.1469,5475.8395,alta
1741.95,827.7746,1514.15,268.4588,1148.15,292.7783,336.58,639.502,41947.9,12.5844,2041.0981,media
3650.04,1734.499,542.05,96.1055,1405.88,358.4994,51.25,97.375,22489.18,6.7468,2293.2257,media
5238.62,2489.3922,871.39,154.4974,789.39,201.2945,67.87,128.953,12927.11,3.8781,2978.0152,media
871.86,414.3079,968.04,171.6335,1124.67,286.7909,110.44,209.836,25342.73,7.6028,1090.1711,media
7975.48,3789.9481,664.27,117.7751,1461.76,372.7488,181.07,344.033,2988.37,0.8965,4625.4015,media
7231.52,3436.4183,1408.72,249.7661,742.26,189.2763,404.08,767.752,45963.36,13.789,4657.0017,media
2373.74,1128.0012,984.62,174.5731,1222.98,311.8599,195.17,370.823,21304.79,6.3914,1991.6486,media
5283.62,2510.7762,751.77,133.2888,1559.77,397.7414,348.66,662.454,39909.42,11.9728,3716.2332,media
8720.81,4144.1289,1834.25,325.2125,476.05,121.3928,224.32,426.208,26767.73,8.0303,5024.9725,alta
7716.75,3666.9996,63.09,11.1859,412.89,105.287,131.88,250.572,22276.97,6.6831,4040.7276,media
354.31,168.3681,126.88,22.4958,684.75,174.6113,48.04,91.276,33997.8,10.1993,466.9505,baja
8947.55,4251.8758,279.69,49.589,1811.82,462.0141,379.73,721.487,18411.42,5.5234,5490.4893,alta
2704.51,1285.1832,581.01,103.0131,1705.56,434.9178,217.78,413.782,15140.02,4.542,2241.4381,media
6677.84,3173.3096,1846.82,327.4412,945.07,240.9929,243.15,461.985,37278.89,11.1837,4214.9124,media
8557.31,4066.4337,456.76,80.9835,886.08,225.9504,380.24,722.456,31144.38,9.3433,5105.1669,alta
9529.73,4528.5277,542.69,96.2189,1401.27,357.3238,162.26,308.294,3301.97,0.9906,5291.355,alta
2561.64,1217.2913,1404.0,248.9292,1522.34,388.1967,107.76,204.744,45817.11,13.7451,2072.9063,media
5022.53,2386.7063,1952.63,346.2013,1076.26,274.4463,80.18,152.342,12974.12,3.8922,3163.5881,media
4810.53,2285.9639,1778.34,315.2997,303.53,77.4001,219.0,416.1,12234.77,3.6704,3098.4341,media
3276.3,1556.8978,1100.71,195.1559,308.5,78.6675,425.02,807.538,49086.8,14.726,2652.9852,media
3349.47,1591.6681,359.85,63.8014,1176.35,299.9692,31.91,60.629,45219.27,13.5658,2029.6335,media
1258.68,598.1247,1580.76,280.2687,1133.77,289.1114,51.76,98.344,1257.89,0.3774,1266.2262,media
4767.85,2265.6823,1548.03,274.4657,514.96,131.3148,152.18,289.142,49685.92,14.9058,2975.5106,media
701.98,333.5809,123.95,21.9763,942.6,240.363,489.75,930.525,11864.33,3.5593,1530.0045,media
4943.98,2349.3793,1906.94,338.1005,1714.52,437.2026,389.18,739.442,17025.86,5.1078,3869.2322,media
5597.25,2659.8132,1778.16,315.2678,1929.96,492.1398,67.46,128.174,27815.31,8.3446,3603.7394,media
1055.77,501.7019,1019.16,180.6971,1185.92,302.4096,48.76,92.644,33623.85,10.0872,1087.5398,media
3636.82,1728.2169,1919.22,340.2777,1704.29,434.594,268.35,509.865,10540.85,3.1623,3016.1159,media
638.61,303.4675,730.2,129.4645,1479.17,377.1884,156.63,297.597,1645.26,0.4936,1108.211,media
4263.27,2025.9059,1624.51,288.0256,521.63,133.0156,214.13,406.847,29208.66,8.7626,2862.5567,media
3109.73,1477.7437,1596.16,282.9992,701.4,178.857,198.38,376.922,26083.05,7.8249,2324.3468,media
2900.1,1378.1275,1267.81,224.7827,521.56,132.9978,228.69,434.511,25739.72,7.7219,2178.1409,media
9923.47,4715.6329,1910.9,338.8026,1263.17,322.1084,441.95,839.705,32865.09,9.8595,6226.1084,alta
5992.51,2847.6408,1262.64,223.8661,1432.29,365.2339,296.56,563.464,1912.95,0.5739,4000.7787,media
8157.1,3876.2539,811.02,143.7938,1013.92,258.5496,41.87,79.553,4699.45,1.4098,4359.5601,media
1323.0,628.6896,1901.99,337.2228,1486.03,378.9377,226.49,430.331,17803.43,5.341,1780.5221,media
3063.11,1455.5899,169.42,30.0382,1388.55,354.0802,267.07,507.433,26998.02,8.0994,2355.2407,media
2738.71,1301.435,1831.16,324.6647,856.62,218.4381,136.07,258.533,42768.47,12.8305,2115.9013,media
2807.46,1334.105,329.17,58.3618,904.49,230.6449,364.27,692.113,35038.41,10.5115,2325.7362,media
9720.89,4619.3669,431.31,76.4713,257.66,65.7033,363.73,691.087,9638.88,2.8917,5455.5202,alta
9313.69,4425.8655,106.26,18.8399,767.87,195.8068,290.64,552.216,21014.48,6.3043,5199.0325,alta
746.37,354.675,1453.03,257.6222,244.86,62.4393,498.95,948.005,15375.33,4.6126,1627.3541,media
7365.62,3500.1426,1894.99,335.9817,781.39,199.2544,125.88,239.172,37174.44,11.1523,4285.703,media
8029.87,3815.7942,1899.82,336.8381,198.36,50.5818,167.51,318.269,35745.53,10.7237,4532.2068,media
509.32,242.0289,1139.7,202.0688,1234.21,314.7235,497.74,945.706,13249.51,3.9749,1708.5021,media
7217.82,3429.9081,816.93,144.8417,234.74,59.8587,442.92,841.548,43248.37,12.9745,4489.131,media
6469.76,3074.43,800.8,141.9818,704.4,179.622,176.83,335.977,4892.11,1.4676,3733.4784,media
882.32,419.2785,1945.32,344.9052,1938.66,494.3583,322.9,613.51,13593.77,4.0781,1876.1301,media
468.06,222.4221,103.39,18.331,797.69,203.411,29.18,55.442,27253.55,8.1761,507.7822,baja
7006.81,3329.6361,1333.34,236.4012,836.16,213.2208,158.8,301.72,24662.47,7.3987,4088.3768,media
7645.91,3633.3364,21.64,3.8368,1733.43,442.0247,413.93,786.467,6765.18,2.0296,4867.6945,media
273.66,130.0432,122.91,21.7919,904.19,230.5685,436.4,829.16,24334.75,7.3004,1218.864,media
9950.36,4728.4111,1777.46,315.1437,1086.75,277.1213,234.15,444.885,37712.79,11.3138,5776.8749,alta
5586.59,2654.7476,1911.76,338.955,1895.03,483.2326,341.65,649.135,8590.66,2.5772,4128.6474,media
4160.68,1977.1551,978.42,173.4739,1691.76,431.3988,41.9,79.61,37651.24,11.2954,2672.9332,media
3468.07,1648.0269,946.4,167.7967,832.94,212.3997,219.88,417.772,34759.45,10.4278,2456.4231,media
171.87,81.6726,1382.96,245.1988,1852.76,472.4538,15.49,29.431,2448.63,0.7346,829.4908,baja
2328.17,1106.3464,1086.7,192.6719,969.85,247.3118,180.77,343.463,11852.41,3.5557,1893.3488,media
5106.51,2426.6136,789.04,139.8968,1205.32,307.3566,330.57,628.083,26593.5,7.978,3509.928,media
8700.65,4134.5489,1280.22,226.983,1211.86,309.0243,331.27,629.413,34042.77,10.2128,5310.182,alta
2482.64,1179.7505,1120.41,198.6487,102.21,26.0635,147.38,280.022,1011.97,0.3036,1684.7883,media
7264.72,3452.1949,1929.71,342.1376,232.04,59.1702,481.93,915.667,34853.73,10.4561,4779.6258,media
9174.1,4359.5323,1883.69,333.9782,1848.42,471.3471,278.84,529.796,34598.99,10.3797,5705.0333,alta
8396.98,3990.2449,1918.0,340.0614,374.3,95.4465,301.61,573.059,16400.71,4.9202,5003.732,alta
8144.98,3870.4945,980.22,173.793,695.09,177.248,290.78,552.482,38655.43,11.5966,4785.6141,media
3420.11,1625.2363,529.65,93.9069,331.27,84.4738,293.79,558.201,2914.21,0.8743,2362.6923,media
7966.99,3785.9136,1005.96,178.3567,263.21,67.1185,26.32,50.008,27945.76,8.3837,4089.7805,media
1719.82,817.2585,1981.72,351.359,156.16,39.8208,83.87,159.353,24019.41,7.2058,1374.9971,media
4929.1,2342.3083,824.61,146.2034,1207.82,307.9941,19.61,37.259,16815.26,5.0446,2838.8094,media
4812.98,2287.1281,523.72,92.8556,403.69,102.941,103.98,197.562,21174.85,6.3525,2686.8392,media
4847.25,2303.4132,1808.21,320.5956,506.91,129.2621,274.74,522.006,15076.66,4.523,3279.7999,media
1863.91,885.73,429.6,76.1681,1174.48,299.4924,378.88,719.872,11814.83,3.5444,1984.8069,media
8672.17,4121.0152,1573.59,278.9975,527.99,134.6375,102.02,193.838,27391.35,8.2174,4736.7056,media
1391.06,661.0317,1732.79,307.2237,130.84,33.3642,52.7,100.13,32416.06,9.7248,1111.4744,media
2610.42,1240.4716,531.03,94.1516,171.0,43.605,328.93,624.967,38933.82,11.6801,2014.8753,media
413.46,196.4762,24.57,4.3563,1991.48,507.8274,453.21,861.099,41569.5,12.4708,1582.2297,media
7920.26,3763.7076,459.84,81.5296,1719.38,438.4419,485.74,922.906,17215.16,5.1645,5211.7496,alta
